nameOfNearestStation,year,location,price
六本木一丁目,2017,東京都 港区赤坂6丁目1911番,2405000
六本木一丁目,2018,東京都 港区赤坂6丁目1911番,2585000
六本木一丁目,2019,東京都 港区赤坂6丁目1911番,2785000
六本木一丁目,2020,東京都 港区赤坂6丁目1911番,3015000
六本木一丁目,2021,東京都 港区赤坂6丁目1911番,3010000
六町,2011,東京都 足立区神明1丁目510番1,82800
六町,2012,東京都 足立区神明1丁目510番1,81800
六町,2013,東京都 足立区神明1丁目510番1,81000
六町,2014,東京都 足立区神明1丁目510番1,158400
六町,2015,東京都 足立区神明1丁目510番1,210800
六町,2016,東京都 足立区神明1丁目510番1,214800
六町,2017,東京都 足立区神明1丁目510番1,221000
六町,2018,東京都 足立区神明1丁目510番1,231200
六町,2019,東京都 足立区神明1丁目510番1,244800
六町,2020,東京都 足立区神明1丁目510番1,323600
六町,2021,東京都 足立区神明1丁目510番1,323400
内幸町,2011,東京都 千代田区内幸町1丁目4番外,3802500
内幸町,2012,東京都 千代田区内幸町1丁目4番外,3585000
内幸町,2013,東京都 千代田区内幸町1丁目4番外,3570000
内幸町,2014,東京都 千代田区内幸町1丁目4番外,3732500
内幸町,2015,東京都 千代田区内幸町1丁目4番外,4022500
内幸町,2016,東京都 千代田区内幸町1丁目4番外,7525000
内幸町,2017,東京都 千代田区内幸町1丁目4番外,8132500
内幸町,2018,東京都 千代田区内幸町1丁目4番外,8730000
内幸町,2019,東京都 千代田区内幸町1丁目4番外,9377500
内幸町,2020,東京都 千代田区内幸町1丁目4番外,9902500
内幸町,2021,東京都 千代田区内幸町1丁目4番外,9805000
分倍河原,2011,東京都 府中市南町1丁目6番74,209250
分倍河原,2012,東京都 府中市南町1丁目6番74,208000
分倍河原,2013,東京都 府中市南町1丁目6番74,290000
分倍河原,2014,東京都 府中市南町1丁目6番74,294500
分倍河原,2015,東京都 府中市南町1丁目6番74,298750
分倍河原,2016,東京都 府中市南町1丁目6番74,300750
分倍河原,2017,東京都 府中市南町1丁目6番74,303250
分倍河原,2018,東京都 府中市南町1丁目6番74,306250
分倍河原,2019,東京都 府中市南町1丁目6番74,310250
分倍河原,2020,東京都 府中市南町1丁目6番74,315000
分倍河原,2021,東京都 府中市南町1丁目6番74,316000
初台,2011,東京都 渋谷区初台2丁目8番14,720750
初台,2012,東京都 渋谷区初台2丁目8番14,707750
初台,2013,東京都 渋谷区初台2丁目8番14,702750
初台,2014,東京都 渋谷区初台2丁目8番14,721000
初台,2015,東京都 渋谷区初台2丁目8番14,743750
初台,2016,東京都 渋谷区初台2丁目8番14,778000
初台,2017,東京都 渋谷区初台2丁目8番14,813750
初台,2018,東京都 渋谷区初台2丁目8番14,853250
初台,2019,東京都 渋谷区初台2丁目8番14,1172500
初台,2020,東京都 渋谷区初台2丁目8番14,1252250
初台,2021,東京都 渋谷区初台2丁目8番14,1241250
勝どき,2011,東京都 中央区勝どき3丁目419番1,607000
勝どき,2012,東京都 中央区勝どき3丁目419番1,599800
勝どき,2013,東京都 中央区勝どき3丁目419番1,599800
勝どき,2014,東京都 中央区勝どき3丁目419番1,651200
勝どき,2015,東京都 中央区勝どき3丁目419番1,700000
勝どき,2016,東京都 中央区勝どき3丁目419番1,778000
勝どき,2017,東京都 中央区勝どき3丁目419番1,1331000
勝どき,2018,東京都 中央区勝どき3丁目419番1,1385000
勝どき,2019,東京都 中央区勝どき3丁目419番1,1470000
勝どき,2020,東京都 中央区勝どき3丁目419番1,1550000
勝どき,2021,東京都 中央区勝どき3丁目419番1,1526000
北八王子,2011,東京都 八王子市石川町2568番10,125500
北八王子,2012,東京都 八王子市石川町2568番10,123775
北八王子,2013,東京都 八王子市石川町2568番10,123450
北八王子,2014,東京都 八王子市石川町2568番10,124225
北八王子,2015,東京都 八王子市石川町2568番10,125750
北八王子,2016,東京都 八王子市石川町2568番10,126500
北八王子,2017,東京都 八王子市石川町2568番10,127000
北八王子,2018,東京都 八王子市石川町2568番10,128500
北八王子,2019,東京都 八王子市石川町2568番10,130000
北八王子,2020,東京都 八王子市石川町2568番10,132250
北八王子,2021,東京都 八王子市石川町2568番10,132125
北千住,2011,東京都 足立区千住寿町56番8,545818
北千住,2012,東京都 足立区千住寿町56番8,556000
北千住,2013,東京都 足立区千住寿町56番8,563818
北千住,2014,東京都 足立区千住寿町56番8,579545
北千住,2015,東京都 足立区千住寿町56番8,594818
北千住,2016,東京都 足立区千住寿町56番8,643090
北千住,2017,東京都 足立区千住寿町56番8,683454
北千住,2018,東京都 足立区千住寿町56番8,742272
北千住,2019,東京都 足立区千住寿町56番8,823454
北千住,2020,東京都 足立区千住寿町56番8,922363
北千住,2021,東京都 足立区千住寿町56番8,929272
北千束,2011,東京都 大田区北千束2丁目578番4,235000
北千束,2012,東京都 大田区北千束2丁目578番4,233500
北千束,2013,東京都 大田区北千束2丁目578番4,232500
北千束,2014,東京都 大田区北千束2丁目578番4,239500
北千束,2015,東京都 大田区北千束2丁目578番4,247500
北千束,2016,東京都 大田区北千束2丁目578番4,527500
北千束,2017,東京都 大田区北千束2丁目578番4,546000
北千束,2018,東京都 大田区北千束2丁目578番4,562000
北千束,2019,東京都 大田区北千束2丁目578番4,582500
北千束,2020,東京都 大田区北千束2丁目578番4,608000
北千束,2021,東京都 大田区北千束2丁目578番4,607500
北参道,2011,東京都 渋谷区千駄ケ谷3丁目4番25,565000
北参道,2012,東京都 渋谷区千駄ケ谷3丁目4番25,560000
北参道,2013,東京都 渋谷区千駄ケ谷3丁目4番25,560000
北参道,2014,東京都 渋谷区千駄ケ谷3丁目4番25,575000
北参道,2015,東京都 渋谷区千駄ケ谷3丁目4番25,595000
北参道,2016,東京都 渋谷区千駄ケ谷3丁目4番25,1180000
北参道,2017,東京都 渋谷区千駄ケ谷3丁目4番25,1235000
北参道,2018,東京都 渋谷区千駄ケ谷3丁目4番25,1310000
北参道,2019,東京都 渋谷区千駄ケ谷3丁目4番25,1405000
北参道,2020,東京都 渋谷区千駄ケ谷3丁目4番25,1530000
北参道,2021,東京都 渋谷区千駄ケ谷3丁目4番25,1495000
北品川,2011,東京都 品川区北品川5丁目718番57,430000
北品川,2012,東京都 品川区北品川5丁目718番57,424333
北品川,2013,東京都 品川区北品川5丁目718番57,747000
北品川,2014,東京都 品川区北品川5丁目718番57,757666
北品川,2015,東京都 品川区北品川5丁目718番57,781000
北品川,2016,東京都 品川区北品川5丁目718番57,811333
北品川,2017,東京都 品川区北品川5丁目718番57,841333
北品川,2018,東京都 品川区北品川5丁目718番57,893666
北品川,2019,東京都 品川区北品川5丁目718番57,947666
北品川,2020,東京都 品川区北品川5丁目718番57,1000000
北品川,2021,東京都 品川区北品川5丁目718番57,994000
北府中,2011,東京都 府中市晴見町2丁目13番2外,271000
北府中,2012,東京都 府中市晴見町2丁目13番2外,269000
北府中,2013,東京都 府中市晴見町2丁目13番2外,269000
北府中,2014,東京都 府中市晴見町2丁目13番2外,272000
北府中,2015,東京都 府中市晴見町2丁目13番2外,275000
北府中,2016,東京都 府中市晴見町2丁目13番2外,277000
北府中,2017,東京都 府中市晴見町2丁目13番2外,280000
北府中,2018,東京都 府中市晴見町2丁目13番2外,282000
北府中,2019,東京都 府中市晴見町2丁目13番2外,284000
北府中,2020,東京都 府中市晴見町2丁目13番2外,286000
北府中,2021,東京都 府中市晴見町2丁目13番2外,286000
北池袋,2011,東京都 豊島区池袋本町4丁目215番3,219250
北池袋,2012,東京都 豊島区池袋本町4丁目215番3,375000
北池袋,2013,東京都 豊島区池袋本町4丁目215番3,373000
北池袋,2014,東京都 豊島区池袋本町4丁目215番3,384000
北池袋,2015,東京都 豊島区池袋本町4丁目215番3,394750
北池袋,2016,東京都 豊島区池袋本町4丁目215番3,515500
北池袋,2017,東京都 豊島区池袋本町4丁目215番3,535000
北池袋,2018,東京都 豊島区池袋本町4丁目215番3,557500
北池袋,2019,東京都 豊島区池袋本町4丁目215番3,589250
北池袋,2020,東京都 豊島区池袋本町4丁目215番3,634250
北池袋,2021,東京都 豊島区池袋本町4丁目215番3,628500
北綾瀬,2011,東京都 足立区東和3丁目178番2,121750
北綾瀬,2012,東京都 足立区東和3丁目178番2,138583
北綾瀬,2013,東京都 足立区東和3丁目178番2,138000
北綾瀬,2014,東京都 足立区東和3丁目178番2,139000
北綾瀬,2015,東京都 足立区東和3丁目178番2,139750
北綾瀬,2016,東京都 足立区東和3丁目178番2,240750
北綾瀬,2017,東京都 足立区東和3丁目178番2,269666
北綾瀬,2018,東京都 足立区東和3丁目178番2,281083
北綾瀬,2019,東京都 足立区東和3丁目178番2,294750
北綾瀬,2020,東京都 足立区東和3丁目178番2,311583
北綾瀬,2021,東京都 足立区東和3丁目178番2,310000
北野,2011,東京都 八王子市打越町1344番21,78571
北野,2012,東京都 八王子市打越町1344番21,93571
北野,2013,東京都 八王子市打越町1344番21,93000
北野,2014,東京都 八王子市打越町1344番21,93142
北野,2015,東京都 八王子市打越町1344番21,93714
北野,2016,東京都 八王子市打越町1344番21,127785
北野,2017,東京都 八王子市打越町1344番21,127714
北野,2018,東京都 八王子市打越町1344番21,128071
北野,2019,東京都 八王子市打越町1344番21,128714
北野,2020,東京都 八王子市打越町1344番21,129500
北野,2021,東京都 八王子市打越町1344番21,129600
十条,2011,東京都 北区十条仲原4丁目2番23,369500
十条,2012,東京都 北区十条仲原4丁目2番23,365833
十条,2013,東京都 北区十条仲原4丁目2番23,364666
十条,2014,東京都 北区十条仲原4丁目2番23,368500
十条,2015,東京都 北区十条仲原4丁目2番23,373166
十条,2016,東京都 北区十条仲原4丁目2番23,380666
十条,2017,東京都 北区十条仲原4丁目2番23,458333
十条,2018,東京都 北区十条仲原4丁目2番23,484666
十条,2019,東京都 北区十条仲原4丁目2番23,522500
十条,2020,東京都 北区十条仲原4丁目2番23,634333
十条,2021,東京都 北区十条仲原4丁目2番23,625000
千川,2011,東京都 豊島区千早4丁目26番3,194250
千川,2012,東京都 豊島区千早4丁目26番3,192000
千川,2013,東京都 豊島区千早4丁目26番3,191500
千川,2014,東京都 豊島区千早4丁目26番3,195000
千川,2015,東京都 豊島区千早4丁目26番3,198000
千川,2016,東京都 豊島区千早4丁目26番3,321250
千川,2017,東京都 豊島区千早4丁目26番3,332000
千川,2018,東京都 豊島区千早4丁目26番3,489000
千川,2019,東京都 豊島区千早4丁目26番3,520500
千川,2020,東京都 豊島区千早4丁目26番3,551000
千川,2021,東京都 豊島区千早4丁目26番3,545750
千歳烏山,2011,東京都 世田谷区南烏山2丁目496番15,299111
千歳烏山,2012,東京都 世田谷区南烏山2丁目496番15,294111
千歳烏山,2013,東京都 世田谷区南烏山2丁目496番15,293111
千歳烏山,2014,東京都 世田谷区南烏山2丁目496番15,296777
千歳烏山,2015,東京都 世田谷区南烏山2丁目496番15,301111
千歳烏山,2016,東京都 世田谷区南烏山2丁目496番15,440777
千歳烏山,2017,東京都 世田谷区南烏山2丁目496番15,517222
千歳烏山,2018,東京都 世田谷区南烏山2丁目496番15,536444
千歳烏山,2019,東京都 世田谷区南烏山2丁目496番15,561000
千歳烏山,2020,東京都 世田谷区南烏山2丁目496番15,587000
千歳烏山,2021,東京都 世田谷区南烏山2丁目496番15,581777
千歳船橋,2011,東京都 世田谷区桜丘3丁目2711番26,138857
千歳船橋,2012,東京都 世田谷区桜丘3丁目2711番26,136285
千歳船橋,2013,東京都 世田谷区桜丘3丁目2711番26,202285
千歳船橋,2014,東京都 世田谷区桜丘3丁目2711番26,282428
千歳船橋,2015,東京都 世田谷区桜丘3丁目2711番26,287000
千歳船橋,2016,東京都 世田谷区桜丘3丁目2711番26,359714
千歳船橋,2017,東京都 世田谷区桜丘3丁目2711番26,466857
千歳船橋,2018,東京都 世田谷区桜丘3丁目2711番26,486428
千歳船橋,2019,東京都 世田谷区桜丘3丁目2711番26,581000
千歳船橋,2020,東京都 世田谷区桜丘3丁目2711番26,604000
千歳船橋,2021,東京都 世田谷区桜丘3丁目2711番26,601857
千石,2011,東京都 文京区千石1丁目231番2,437500
千石,2012,東京都 文京区千石1丁目231番2,429500
千石,2013,東京都 文京区千石1丁目231番2,429250
千石,2014,東京都 文京区千石1丁目231番2,442750
千石,2015,東京都 文京区千石1丁目231番2,455000
千石,2016,東京都 文京区千石1丁目231番2,839500
千石,2017,東京都 文京区千石1丁目231番2,886250
千石,2018,東京都 文京区千石1丁目231番2,937750
千石,2019,東京都 文京区千石1丁目231番2,1003000
千石,2020,東京都 文京区千石1丁目231番2,1083500
千石,2021,東京都 文京区千石1丁目231番2,1066250
千駄ケ谷,2011,東京都 新宿区大京町31番1外,1045000
千駄ケ谷,2012,東京都 新宿区大京町31番1外,1020000
千駄ケ谷,2013,東京都 新宿区大京町31番1外,1012500
千駄ケ谷,2014,東京都 新宿区大京町31番1外,1040000
千駄ケ谷,2015,東京都 新宿区大京町31番1外,1075000
千駄ケ谷,2016,東京都 新宿区大京町31番1外,1120000
千駄ケ谷,2017,東京都 新宿区大京町31番1外,1165000
千駄ケ谷,2018,東京都 新宿区大京町31番1外,1220000
千駄ケ谷,2019,東京都 新宿区大京町31番1外,1280000
千駄ケ谷,2020,東京都 新宿区大京町31番1外,1345000
千駄ケ谷,2021,東京都 新宿区大京町31番1外,1340000
千駄木,2011,東京都 文京区千駄木2丁目72番28,703571
千駄木,2012,東京都 文京区千駄木2丁目72番28,692571
千駄木,2013,東京都 文京区千駄木2丁目72番28,691571
千駄木,2014,東京都 文京区千駄木2丁目72番28,707428
千駄木,2015,東京都 文京区千駄木2丁目72番28,727571
千駄木,2016,東京都 文京区千駄木2丁目72番28,754714
千駄木,2017,東京都 文京区千駄木2丁目72番28,789714
千駄木,2018,東京都 文京区千駄木2丁目72番28,834285
千駄木,2019,東京都 文京区千駄木2丁目72番28,893714
千駄木,2020,東京都 文京区千駄木2丁目72番28,960285
千駄木,2021,東京都 文京区千駄木2丁目72番28,948857
千鳥町,2011,東京都 大田区久が原4丁目689番10,505000
千鳥町,2012,東京都 大田区久が原4丁目689番10,495000
千鳥町,2013,東京都 大田区久が原4丁目689番10,491500
千鳥町,2014,東京都 大田区久が原4丁目689番10,497500
千鳥町,2015,東京都 大田区久が原4丁目689番10,506500
千鳥町,2016,東京都 大田区久が原4丁目689番10,520000
千鳥町,2017,東京都 大田区久が原4丁目689番10,532500
千鳥町,2018,東京都 大田区久が原4丁目689番10,547500
千鳥町,2019,東京都 大田区久が原4丁目689番10,567500
千鳥町,2020,東京都 大田区久が原4丁目689番10,584000
千鳥町,2021,東京都 大田区久が原4丁目689番10,581500
半蔵門,2011,東京都 千代田区三番町6番25,1756000
半蔵門,2012,東京都 千代田区三番町6番25,1716000
半蔵門,2013,東京都 千代田区三番町6番25,1702000
半蔵門,2014,東京都 千代田区三番町6番25,1784000
半蔵門,2015,東京都 千代田区三番町6番25,1892000
半蔵門,2016,東京都 千代田区三番町6番25,2554000
半蔵門,2017,東京都 千代田区三番町6番25,2738000
半蔵門,2018,東京都 千代田区三番町6番25,2872000
半蔵門,2019,東京都 千代田区三番町6番25,3014000
半蔵門,2020,東京都 千代田区三番町6番25,3170000
半蔵門,2021,東京都 千代田区三番町6番25,3108000
南千住,2011,東京都 台東区日本堤2丁目109番17,210333
南千住,2012,東京都 台東区日本堤2丁目109番17,207000
南千住,2013,東京都 台東区日本堤2丁目109番17,206666
南千住,2014,東京都 台東区日本堤2丁目109番17,208666
南千住,2015,東京都 台東区日本堤2丁目109番17,212000
南千住,2016,東京都 台東区日本堤2丁目109番17,323666
南千住,2017,東京都 台東区日本堤2丁目109番17,336333
南千住,2018,東京都 台東区日本堤2丁目109番17,356000
南千住,2019,東京都 台東区日本堤2丁目109番17,391000
南千住,2020,東京都 台東区日本堤2丁目109番17,424333
南千住,2021,東京都 台東区日本堤2丁目109番17,420333
南多摩,2011,東京都 稲城市大字大丸字四号440番2,142333
南多摩,2012,東京都 稲城市大字大丸字四号440番2,141666
南多摩,2013,東京都 稲城市大字大丸字四号440番2,141666
南多摩,2014,東京都 稲城市大字大丸字四号440番2,143000
南多摩,2015,東京都 稲城市大字大丸字四号440番2,146000
南多摩,2016,東京都 稲城市大字大丸字四号440番2,149000
南多摩,2017,東京都 稲城市大字大丸字四号440番2,152666
南多摩,2018,東京都 稲城市大字大丸字四号440番2,157000
南多摩,2019,東京都 稲城市大字大丸字四号440番2,164000
南多摩,2020,東京都 稲城市大字大丸字四号440番2,251333
南多摩,2021,東京都 稲城市大字大丸字四号440番2,251333
南大沢,2011,東京都 八王子市下柚木字十七号2126番4,106333
南大沢,2012,東京都 八王子市下柚木字十七号2126番4,105000
南大沢,2013,東京都 八王子市下柚木字十七号2126番4,104666
南大沢,2014,東京都 八王子市下柚木字十七号2126番4,105333
南大沢,2015,東京都 八王子市下柚木字十七号2126番4,106166
南大沢,2016,東京都 八王子市下柚木字十七号2126番4,106833
南大沢,2017,東京都 八王子市下柚木字十七号2126番4,107783
南大沢,2018,東京都 八王子市下柚木字十七号2126番4,108116
南大沢,2019,東京都 八王子市下柚木字十七号2126番4,108616
南大沢,2020,東京都 八王子市下柚木字十七号2126番4,109113
南大沢,2021,東京都 八王子市下柚木字十七号2126番4,108695
南平,2011,東京都 日野市南平2丁目51番2,123250
南平,2012,東京都 日野市南平2丁目51番2,122500
南平,2013,東京都 日野市南平2丁目51番2,122000
南平,2014,東京都 日野市南平2丁目51番2,168750
南平,2015,東京都 日野市南平2丁目51番2,170250
南平,2016,東京都 日野市南平2丁目51番2,171000
南平,2017,東京都 日野市南平2丁目51番2,171500
南平,2018,東京都 日野市南平2丁目51番2,171750
南平,2019,東京都 日野市南平2丁目51番2,171250
南平,2020,東京都 日野市南平2丁目51番2,169750
南平,2021,東京都 日野市南平2丁目51番2,164000
南町田グランベリーパーク,2011,東京都 町田市南町田1丁目119番5,161000
南町田グランベリーパーク,2012,東京都 町田市南町田1丁目119番5,160000
南町田グランベリーパーク,2013,東京都 町田市南町田1丁目119番5,160750
南町田グランベリーパーク,2014,東京都 町田市南町田1丁目119番5,161750
南町田グランベリーパーク,2015,東京都 町田市南町田1丁目119番5,162500
南町田グランベリーパーク,2016,東京都 町田市南町田1丁目119番5,163500
南町田グランベリーパーク,2017,東京都 町田市南町田1丁目119番5,164500
南町田グランベリーパーク,2018,東京都 町田市南町田1丁目119番5,165750
南町田グランベリーパーク,2019,東京都 町田市南町田1丁目119番5,167750
南町田グランベリーパーク,2020,東京都 町田市南町田1丁目119番5,171250
南町田グランベリーパーク,2021,東京都 町田市南町田1丁目119番5,170750
南砂町,2011,東京都 江東区東砂6丁目59番5,152800
南砂町,2012,東京都 江東区東砂6丁目59番5,150000
南砂町,2013,東京都 江東区東砂6丁目59番5,210800
南砂町,2014,東京都 江東区東砂6丁目59番5,215400
南砂町,2015,東京都 江東区東砂6丁目59番5,220000
南砂町,2016,東京都 江東区東砂6丁目59番5,288200
南砂町,2017,東京都 江東区東砂6丁目59番5,295200
南砂町,2018,東京都 江東区東砂6丁目59番5,306000
南砂町,2019,東京都 江東区東砂6丁目59番5,320400
南砂町,2020,東京都 江東区東砂6丁目59番5,430800
南砂町,2021,東京都 江東区東砂6丁目59番5,426600
原宿,2011,東京都 渋谷区神宮前1丁目6番15,2550000
原宿,2012,東京都 渋谷区神宮前1丁目6番15,2500000
原宿,2013,東京都 渋谷区神宮前1丁目6番15,2495000
原宿,2014,東京都 渋谷区神宮前1丁目6番15,2600000
原宿,2015,東京都 渋谷区神宮前1丁目6番15,2745000
原宿,2016,東京都 渋谷区神宮前1丁目6番15,9025000
原宿,2017,東京都 渋谷区神宮前1丁目6番15,10675000
原宿,2018,東京都 渋谷区神宮前1丁目6番15,12250000
原宿,2019,東京都 渋谷区神宮前1丁目6番15,13600000
原宿,2020,東京都 渋谷区神宮前1丁目6番15,14885000
原宿,2021,東京都 渋谷区神宮前1丁目6番15,14635000
参宮橋,2011,東京都 渋谷区代々木5丁目30番1,485000
参宮橋,2012,東京都 渋谷区代々木5丁目30番1,477500
参宮橋,2013,東京都 渋谷区代々木5丁目30番1,474000
参宮橋,2014,東京都 渋谷区代々木5丁目30番1,482000
参宮橋,2015,東京都 渋谷区代々木5丁目30番1,496500
参宮橋,2016,東京都 渋谷区代々木5丁目30番1,520000
参宮橋,2017,東京都 渋谷区代々木5丁目30番1,545000
参宮橋,2018,東京都 渋谷区代々木5丁目30番1,570000
参宮橋,2019,東京都 渋谷区代々木5丁目30番1,1255000
参宮橋,2020,東京都 渋谷区代々木5丁目30番1,1350000
参宮橋,2021,東京都 渋谷区代々木5丁目30番1,1330000
古淵,2011,東京都 町田市木曽西1丁目1880番14,151500
古淵,2012,東京都 町田市木曽西1丁目1880番14,150500
古淵,2013,東京都 町田市木曽西1丁目1880番14,150500
古淵,2014,東京都 町田市木曽西1丁目1880番14,153000
古淵,2015,東京都 町田市木曽西1丁目1880番14,154000
古淵,2016,東京都 町田市木曽西1丁目1880番14,154500
古淵,2017,東京都 町田市木曽西1丁目1880番14,155000
古淵,2018,東京都 町田市木曽西1丁目1880番14,155000
古淵,2019,東京都 町田市木曽西1丁目1880番14,155000
古淵,2020,東京都 町田市木曽西1丁目1880番14,155000
古淵,2021,東京都 町田市木曽西1丁目1880番14,154000
吉祥寺,2011,東京都 武蔵野市吉祥寺本町4丁目1839番23外,851937
吉祥寺,2012,東京都 武蔵野市吉祥寺本町4丁目1839番23外,848437
吉祥寺,2013,東京都 武蔵野市吉祥寺本町4丁目1839番23外,849875
吉祥寺,2014,東京都 武蔵野市吉祥寺本町4丁目1839番23外,881750
吉祥寺,2015,東京都 武蔵野市吉祥寺本町4丁目1839番23外,919437
吉祥寺,2016,東京都 武蔵野市吉祥寺本町4丁目1839番23外,969937
吉祥寺,2017,東京都 武蔵野市吉祥寺本町4丁目1839番23外,1034625
吉祥寺,2018,東京都 武蔵野市吉祥寺本町4丁目1839番23外,1099312
吉祥寺,2019,東京都 武蔵野市吉祥寺本町4丁目1839番23外,1259312
吉祥寺,2020,東京都 武蔵野市吉祥寺本町4丁目1839番23外,1395875
吉祥寺,2021,東京都 武蔵野市吉祥寺本町4丁目1839番23外,1375812
品川,2011,東京都 港区高輪4丁目30番303外,2855400
品川,2012,東京都 港区高輪4丁目30番303外,2769000
品川,2013,東京都 港区高輪4丁目30番303外,2907000
品川,2014,東京都 港区高輪4丁目30番303外,3071200
品川,2015,東京都 港区高輪4丁目30番303外,3310000
品川,2016,東京都 港区高輪4丁目30番303外,3586600
品川,2017,東京都 港区高輪4丁目30番303外,3852200
品川,2018,東京都 港区高輪4丁目30番303外,4129600
品川,2019,東京都 港区高輪4丁目30番303外,4494000
品川,2020,東京都 港区高輪4丁目30番303外,4842000
品川,2021,東京都 港区高輪4丁目30番303外,4816000
唐木田,2011,東京都 多摩市鶴牧2丁目21番17外,197000
唐木田,2012,東京都 多摩市鶴牧2丁目21番17外,196000
唐木田,2013,東京都 多摩市鶴牧2丁目21番17外,195666
唐木田,2014,東京都 多摩市鶴牧2丁目21番17外,196666
唐木田,2015,東京都 多摩市鶴牧2丁目21番17外,197666
唐木田,2016,東京都 多摩市鶴牧2丁目21番17外,198666
唐木田,2017,東京都 多摩市鶴牧2丁目21番17外,198666
唐木田,2018,東京都 多摩市鶴牧2丁目21番17外,199000
唐木田,2019,東京都 多摩市鶴牧2丁目21番17外,199666
唐木田,2020,東京都 多摩市鶴牧2丁目21番17外,200666
唐木田,2021,東京都 多摩市鶴牧2丁目21番17外,200000
喜多見,2011,東京都 世田谷区喜多見9丁目1580番2,304666
喜多見,2012,東京都 世田谷区喜多見9丁目1580番2,300222
喜多見,2013,東京都 世田谷区喜多見9丁目1580番2,299000
喜多見,2014,東京都 世田谷区喜多見9丁目1580番2,333666
喜多見,2015,東京都 世田谷区喜多見9丁目1580番2,336888
喜多見,2016,東京都 世田谷区喜多見9丁目1580番2,340444
喜多見,2017,東京都 世田谷区喜多見9丁目1580番2,344777
喜多見,2018,東京都 世田谷区喜多見9丁目1580番2,350888
喜多見,2019,東京都 世田谷区喜多見9丁目1580番2,359333
喜多見,2020,東京都 世田谷区喜多見9丁目1580番2,367888
喜多見,2021,東京都 世田谷区喜多見9丁目1580番2,365555
四ツ木,2011,東京都 葛飾区四つ木4丁目128番2,127000
四ツ木,2012,東京都 葛飾区四つ木4丁目128番2,126500
四ツ木,2013,東京都 葛飾区四つ木4丁目128番2,126000
四ツ木,2014,東京都 葛飾区四つ木4丁目128番2,126500
四ツ木,2015,東京都 葛飾区四つ木4丁目128番2,127000
四ツ木,2016,東京都 葛飾区四つ木4丁目128番2,251000
四ツ木,2017,東京都 葛飾区四つ木4丁目128番2,254000
四ツ木,2018,東京都 葛飾区四つ木4丁目128番2,260500
四ツ木,2019,東京都 葛飾区四つ木4丁目128番2,268000
四ツ木,2020,東京都 葛飾区四つ木4丁目128番2,275000
四ツ木,2021,東京都 葛飾区四つ木4丁目128番2,273000
四ツ谷,2011,東京都 千代田区六番町6番1外,1174200
四ツ谷,2012,東京都 千代田区六番町6番1外,1699400
四ツ谷,2013,東京都 千代田区六番町6番1外,1683000
四ツ谷,2014,東京都 千代田区六番町6番1外,1755000
四ツ谷,2015,東京都 千代田区六番町6番1外,1830600
四ツ谷,2016,東京都 千代田区六番町6番1外,2087000
四ツ谷,2017,東京都 千代田区六番町6番1外,2189800
四ツ谷,2018,東京都 千代田区六番町6番1外,2263800
四ツ谷,2019,東京都 千代田区六番町6番1外,2394800
四ツ谷,2020,東京都 千代田区六番町6番1外,2544000
四ツ谷,2021,東京都 千代田区六番町6番1外,2508600
四谷三丁目,2011,東京都 新宿区大京町6番8,1126750
四谷三丁目,2012,東京都 新宿区大京町6番8,1101000
四谷三丁目,2013,東京都 新宿区大京町6番8,1095500
四谷三丁目,2014,東京都 新宿区大京町6番8,1136250
四谷三丁目,2015,東京都 新宿区大京町6番8,1177500
四谷三丁目,2016,東京都 新宿区大京町6番8,1405500
四谷三丁目,2017,東京都 新宿区大京町6番8,1458750
四谷三丁目,2018,東京都 新宿区大京町6番8,1533500
四谷三丁目,2019,東京都 新宿区大京町6番8,1637500
四谷三丁目,2020,東京都 新宿区大京町6番8,1747750
四谷三丁目,2021,東京都 新宿区大京町6番8,1718750
国分寺,2011,東京都 府中市栄町2丁目14番5,352230
国分寺,2012,東京都 府中市栄町2丁目14番5,350538
国分寺,2013,東京都 府中市栄町2丁目14番5,349692
国分寺,2014,東京都 府中市栄町2丁目14番5,356307
国分寺,2015,東京都 府中市栄町2丁目14番5,361153
国分寺,2016,東京都 府中市栄町2丁目14番5,365076
国分寺,2017,東京都 府中市栄町2丁目14番5,371769
国分寺,2018,東京都 府中市栄町2丁目14番5,400923
国分寺,2019,東京都 府中市栄町2丁目14番5,432692
国分寺,2020,東京都 府中市栄町2丁目14番5,437153
国分寺,2021,東京都 府中市栄町2丁目14番5,431769
国立,2011,東京都 立川市若葉町2丁目27番7,290588
国立,2012,東京都 立川市若葉町2丁目27番7,288647
国立,2013,東京都 立川市若葉町2丁目27番7,313352
国立,2014,東京都 立川市若葉町2丁目27番7,319529
国立,2015,東京都 立川市若葉町2丁目27番7,322529
国立,2016,東京都 立川市若葉町2丁目27番7,343235
国立,2017,東京都 立川市若葉町2丁目27番7,347588
国立,2018,東京都 立川市若葉町2丁目27番7,373470
国立,2019,東京都 立川市若葉町2丁目27番7,382647
国立,2020,東京都 立川市若葉町2丁目27番7,389058
国立,2021,東京都 立川市若葉町2丁目27番7,387058
国際展示場,2011,東京都 江東区有明3丁目1番160外,612000
国際展示場,2012,東京都 江東区有明3丁目1番160外,582000
国際展示場,2013,東京都 江東区有明3丁目1番160外,573000
国際展示場,2014,東京都 江東区有明3丁目1番160外,588000
国際展示場,2015,東京都 江東区有明3丁目1番160外,598500
